Molar ratio,SBET_m2_g,Vpore_cm3_g,dpore,Pressure_MPa,Temperature_K,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure,Adsorption_capacity_mmol_g,split
3.3,720.0,0.027,2.733,0.0508793355,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6.30474,train
3.3,659.0,0.027,2.733,0.00249,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.36438,train
3.3,1640.0,0.027,2.733,0.00638448825,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4.3445089752329,train
3.3,1640.0,0.027,2.733,0.03069438225,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6.42583980913429,train
3.3,928.0,0.027,2.733,0.09774,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.1059,train
3.3,375.0,0.027,2.733,0.095711,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4.10888852459016,train
3.3,978.0,0.027,2.733,0.018185811,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.80957,train
3.3,1275.43,0.027,2.733,0.0844,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.15173,train
3.3,720.0,0.027,2.733,0.07619538675,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7.04255,train
3.3,278.0242,0.027,2.733,0.07588,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.58138,train
3.3,962.0,0.027,2.733,0.07527712,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.40814,train
3.3,528.0,0.027,2.733,0.045843483,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.47948,train
3.3,61.7464,0.027,2.733,0.03849,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.15478,train
3.3,1275.8,0.027,2.733,0.0044,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.07264,train
3.3,1257.8,0.039,2.593,0.00739,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.23773,train
3.3,1739.29,0.039,2.593,0.1,313,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.88712,train
3.3,110.3425,0.039,2.593,0.06369,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.18472,train
3.3,375.0,0.039,2.593,0.10016077575,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4.20422418032787,train
3.3,192.564,0.039,2.593,0.0493,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.6913,train
3.3,962.0,0.039,2.593,0.05541077,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.42667,train
3.3,88.388,0.039,2.593,0.03305,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.63172,train
3.3,699.0,0.039,2.593,0.020487915,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.73398,train
3.3,197.25,0.039,2.593,0.097815,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.91379,train
3.3,924.19,0.039,2.593,0.1,303,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.27013,train
3.3,1061.0,0.039,2.593,0.096307386,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.1561,train
3.3,1129.0,0.039,2.593,0.01512389,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.10836,train
3.3,1275.8,0.039,2.593,0.074,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.52878,train
3.3,659.0,0.039,2.593,0.02083,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.94124,train
3.3,192.564,0.039,2.593,0.03022,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.35952,train
3.3,86.3212,0.039,2.593,0.06974,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.17574,train
3.3,86.3212,0.039,2.593,0.06348,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.15428,train
3.3,40.866,0.039,2.593,0.08802,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.87818,train
3.3,937.53,0.039,2.593,0.05147,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.17554,train
3.3,928.0,0.039,2.593,0.0097,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4.86862,train
3.3,261.24,0.039,2.593,0.065236,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.36904,train
3.3,40.866,0.039,2.593,0.05216,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.57349,train
3.3,1739.29,0.039,2.593,0.1,303,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.02984,train
3.3,1000.4,0.039,2.593,0.07812,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.60359,train
3.3,665.36,0.039,2.593,0.09886,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.89633,train
3.3,66.9985,0.039,2.593,0.09489,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.31245,train
3.3,197.25,0.039,2.593,0.069604,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.36847,train
3.3,515.24,0.071,3.2380000000000004,0.07925,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.39728,train
3.3,1000.4,0.071,3.2380000000000004,0.08137,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.64536,train
3.3,192.564,0.071,3.2380000000000004,0.08777,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.17474,train
3.3,1640.0,0.071,3.2380000000000004,0.00067381125,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.16428289025222,train
3.3,197.25,0.071,3.2380000000000004,0.012403,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.74163,train
3.3,61.7464,0.071,3.2380000000000004,0.00828,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.03603,train
3.3,486.9372,0.071,3.2380000000000004,0.0761,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.4775,train
3.3,1129.0,0.071,3.2380000000000004,0.07019757,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0291,train
3.3,66.9985,0.071,3.2380000000000004,0.00135,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.01408,train
3.3,990.15,0.071,3.2380000000000004,0.09308,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.092,train
3.3,197.25,0.071,3.2380000000000004,0.029764,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.17799,train
3.3,197.25,0.071,3.2380000000000004,0.054258,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.4565,train
3.3,1333.44,0.071,3.2380000000000004,0.02802,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,5.6793,train
3.3,86.3212,0.071,3.2380000000000004,0.0085,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.02156,train
3.3,86.3212,0.071,3.2380000000000004,0.0575,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.1458,train
3.3,1000.4,0.071,3.2380000000000004,0.05136,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.19893,train
3.3,793.5,0.071,3.2380000000000004,0.0541,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.20572,train
3.3,1000.4,0.071,3.2380000000000004,0.0714,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.52005,train
3.3,283.4093,0.071,3.2380000000000004,0.07605,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.53149,train
3.3,71.0618,0.071,3.2380000000000004,0.03883,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.17424,train
3.3,40.866,0.071,3.2380000000000004,0.077,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.78609,train
3.3,38.9155,0.071,3.2380000000000004,0.03861,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1917,train
3.3,793.5,0.071,3.2380000000000004,0.01344,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.53857,train
3.3,1275.8,0.071,3.2380000000000004,0.00131,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.03783,train
3.3,192.564,0.071,3.2380000000000004,0.07647,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.05558,train
3.3,557.59,0.071,3.2380000000000004,0.07907,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.53002,train
3.3,1064.0,0.071,3.2380000000000004,0.00752681,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.05443,train
3.3,197.25,0.071,3.2380000000000004,0.005038,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.51678,train
3.3,793.5,0.071,3.2380000000000004,0.08714,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.72308,train
3.3,130.42,0.071,3.2380000000000004,0.094223,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.02848,train
3.3,1129.0,0.161,3.451,0.03487836,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.26236,train
3.3,160.37,0.161,3.451,0.059528,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.12839,train
3.3,393.8,0.161,3.451,0.02433,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.14652,train
3.3,990.15,0.161,3.451,0.04145,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3.6273,train
